"year","overall","to","pos","gp","ps"
2017,95,2023,"D",28,0.7
2017,96,2017,"G",0,0
2017,97,2024,"C",82,1.3
2017,98,2017,"LW",0,0
2017,99,2025,"D",254,5.6
2017,100,2017,"D",0,0
2017,101,2017,"C",0,0
2017,102,2022,"C",35,0.8
2017,103,2025,"D",345,22.6
2017,104,2023,"G",2,0.2
2017,105,2017,"C",0,0
2017,106,2017,"LW",0,0
2017,107,2021,"RW",2,0
2017,108,2017,"D",0,0
2017,109,2024,"C",117,3.1
2017,110,2017,"G",0,0
2017,111,2025,"G",190,34.3
2017,112,2017,"C/LW",0,0
2017,113,2025,"RW",259,3.3
2017,114,2017,"G",0,0
2017,115,2017,"RW",0,0
2017,116,2017,"C",0,0
2017,117,2025,"C",242,5.5
2017,118,2017,"D",0,0
2017,119,2017,"D",0,0
2017,120,2017,"D",0,0
2017,121,2025,"C",391,26.9
2017,122,2017,"RW",0,0
2017,123,2017,"D",0,0
2017,124,2017,"LW",0,0
2017,125,2017,"C",0,0
2017,126,2017,"D",0,0
2017,127,2017,"C RW",0,0
2017,128,2017,"C",0,0
2017,129,2020,"G",2,0.2
2017,130,2017,"D",0,0
2017,131,2017,"D",0,0
2017,132,2024,"C",83,1.7
2017,133,2017,"D",0,0
2017,134,2017,"D",0,0
2017,135,2017,"D",0,0
2017,136,2017,"D",0,0
2017,137,2025,"LW",235,8.3
2017,138,2021,"C",1,0
2017,139,2024,"D",190,8.1
2017,140,2017,"RW",0,0
2017,141,2017,"D",0,0
2017,142,2017,"LW",0,0
2017,143,2024,"RW",46,0
2017,144,2017,"LW",0,0
2017,145,2017,"D",0,0
2017,146,2017,"RW",0,0
2017,147,2017,"D",0,0
2017,148,2017,"LW",0,0
2017,149,2017,"D",0,0
2017,150,2022,"D",6,0.1
2017,151,2017,"D",0,0
2017,152,2017,"LW",0,0
2017,153,2023,"G",1,0.1
2017,154,2017,"G",0,0
2017,155,2017,"C",0,0
2017,156,2017,"RW",0,0
2017,157,2017,"C",0,0
2017,158,2017,"C",0,0
2017,159,2017,"RW",0,0
2017,160,2017,"C",0,0
2017,161,2024,"G",8,1.5
2017,162,2017,"RW",0,0
2017,163,2017,"RW",0,0
2017,164,2017,"D",0,0
2017,165,2023,"LW",4,0
2017,166,2017,"D",0,0
2017,167,2017,"G",0,0
2017,168,2025,"RW",45,0.2
2017,169,2025,"D",220,11.9
2017,170,2020,"RW",6,0
2017,171,2017,"RW",0,0
2017,172,2017,"C",0,0
2017,173,2017,"C",0,0
2017,174,2025,"C",256,4.8
2017,175,2017,"D",0,0
2017,176,2017,"C",0,0
2017,177,2025,"C",2,0
2017,178,2017,"C",0,0
2017,179,2024,"RW",41,0
2017,180,2024,"C",41,0.9
2017,181,2017,"RW",0,0
2017,182,2017,"D",0,0
2017,183,2017,"G",0,0
2017,184,2017,"RW",0,0
2017,185,2022,"C",24,0.6
2017,186,2017,"D",0,0
2017,187,2017,"D",0,0
2017,188,2017,"D",0,0
2017,189,2025,"C",28,0
2017,190,2017,"RW",0,0
2017,191,2017,"D",0,0
2017,192,2017,"LW",0,0
2017,193,2017,"C",0,0
2017,194,2023,"G",3,0.7
2017,195,2017,"D",0,0
2017,196,2022,"D",26,1.1
2017,197,2017,"D",0,0
2017,198,2017,"LW",0,0
2017,199,2025,"G",55,5.5
2017,200,2024,"C",13,0
2017,201,2017,"LW",0,0
2017,202,2017,"LW",0,0
2017,203,2017,"D",0,0
2017,204,2017,"D",0,0
2017,205,2017,"D",0,0
2017,206,2017,"D",0,0
2017,207,2017,"C",0,0
2017,208,2024,"D",1,0
2017,209,2023,"RW",1,0
2017,210,2017,"D",0,0
2017,211,2017,"D",0,0
2017,212,2021,"LW",4,0
2017,213,2017,"LW",0,0
2017,214,2017,"D",0,0
2017,215,2017,"D",0,0
2017,216,2017,"D",0,0
2017,217,2017,"D",0,0
2018,1,2025,"D",509,50.5
2018,2,2025,"RW",478,39.5
2018,3,2025,"C",476,16.4
2018,4,2025,"LW",512,42.3
2018,5,2025,"C",291,9.2
2018,6,2024,"RW",262,4.1
2018,7,2025,"D",433,57.3
2018,8,2025,"D",244,12.3
2018,9,2023,"RW",64,0.4
2018,10,2025,"D",347,37.3
2018,11,2025,"RW",236,6.5
2018,12,2025,"D",388,35.7
2018,13,2025,"C",219,0.5
2018,14,2025,"LW",415,18
2018,15,2025,"LW",33,0
2018,16,2023,"RW",56,0.6
2018,17,2025,"D",131,5.5
2018,18,2025,"C",104,0
2018,19,2018,"C",0,0
2018,20,2025,"C",217,0.6
2018,21,2022,"D",39,0.9
2018,22,2025,"D",368,27.1
2018,23,2025,"C",337,2.4
2018,24,2018,"D",0,0
2018,25,2018,"RW",0,0
2018,26,2025,"D",144,4.9
2018,27,2022,"D",22,1.2
2018,28,2025,"D",183,8.6
2018,29,2025,"D",309,18.8
2018,30,2025,"C",306,3
2018,31,2025,"D",80,1.7
2018,32,2025,"D",212,8.1
2018,33,2025,"RW",154,4.5
2018,34,2018,"RW",0,0
2018,35,2024,"RW",111,1.6
2018,36,2018,"D",0,0
2018,37,2018,"D",0,0
2018,38,2025,"D",354,18.3
2018,39,2018,"G",0,0
2018,40,2025,"C",298,10.7
2018,41,2018,"D",0,0
2018,42,2025,"C",186,4.2
2018,43,2024,"C",1,0.1
2018,44,2018,"RW",0,0
2018,45,2025,"D",108,4.8
2018,46,2025,"D",299,15.8
2018,47,2018,"RW",0,0
2018,48,2018,"D",0,0
2018,49,2025,"RW",216,15
2018,50,2025,"D",11,0.3
2018,51,2025,"C",32,0.4
2018,52,2025,"D",242,16.8
2018,53,2024,"D",152,4.2
2018,54,2024,"C",65,0
2018,55,2025,"D",221,8.5
2018,56,2018,"C",0,0
2018,57,2018,"D",0,0
2018,58,2023,"C",3,0
2018,59,2023,"LW",11,0
2018,60,2025,"C",149,0.8
2018,61,2018,"C",0,0
2018,62,2025,"G",2,0.1
2018,63,2025,"C",241,6.1
2018,64,2025,"G",52,7
2018,65,2025,"RW",24,0.4
2018,66,2022,"C",1,0
2018,67,2023,"D",22,0.3
2018,68,2018,"C",0,0
2018,69,2018,"C",0,0
2018,70,2018,"D",0,0
2018,71,2025,"D",164,5.8
2018,72,2025,"G",2,0.1
2018,73,2025,"D",106,4
2018,74,2018,"RW",0,0
2018,75,2025,"C",73,0.5
2018,76,2023,"C",1,0
2018,77,2025,"C",139,1.1
2018,78,2023,"LW",16,0
2018,79,2018,"LW",0,0
2018,80,2018,"LW",0,0
2018,81,2018,"D",0,0
2018,82,2018,"LW",0,0
2018,83,2018,"C",0,0
2018,84,2018,"G",0,0
2018,85,2025,"G",121,22
2018,86,2018,"C",0,0
2018,87,2025,"C",27,0.6
2018,88,2022,"D",2,0
2018,89,2018,"RW",0,0
2018,90,2018,"D",0,0
2018,91,2023,"C",14,0.2
2018,92,2025,"C",238,2.3
2018,93,2018,"RW",0,0
2018,94,2018,"C",0,0
2018,95,2024,"C",16,0
2018,96,2018,"C",0,0
2018,97,2018,"C",0,0
2018,98,2018,"RW",0,0
2018,99,2018,"D",0,0
2018,100,2018,"LW",0,0
2018,101,2018,"D",0,0
2018,102,2022,"C",50,0.3
2018,103,2018,"C",0,0
2018,104,2018,"RW",0,0
2018,105,2025,"C",144,3.7
2018,106,2018,"C",0,0
2018,107,2025,"G",69,11.8
2018,108,2018,"LW",0,0
2018,109,2018,"LW",0,0
2018,110,2018,"D",0,0
2018,111,2018,"C",0,0
2018,112,2025,"D",33,0.5
2018,113,2018,"C",0,0
2018,114,2024,"G",24,2
2018,115,2025,"C",217,4.9
2018,116,2018,"RW",0,0
2018,117,2018,"D",0,0
2018,118,2023,"D",6,0.5
2018,119,2018,"C",0,0
2018,120,2025,"C",317,6
2018,121,2018,"D",0,0
2018,122,2018,"C",0,0
2018,123,2018,"LW",0,0
2018,124,2018,"G",0,0
2018,125,2018,"D",0,0
2018,126,2025,"LW",21,0.1
2018,127,2018,"D",0,0
2018,128,2018,"C",0,0
2018,129,2018,"C",0,0
2018,130,2018,"D",0,0
2018,131,2025,"D",51,2.5
2018,132,2018,"RW",0,0
2018,133,2018,"C",0,0
2018,134,2018,"LW",0,0
2018,135,2018,"LW",0,0
2018,136,2025,"G",48,6
2018,137,2022,"C",7,0.2
2018,138,2024,"LW",6,0
2018,139,2018,"C",0,0
2018,140,2018,"C",0,0
2018,141,2025,"C",360,17.5
2018,142,2025,"D",17,0.1
2018,143,2025,"G",110,12.1
2018,144,2018,"G",0,0
2018,145,2018,"D",0,0
2018,146,2018,"D",0,0
2018,147,2018,"G",0,0
2018,148,2018,"D",0,0
2018,149,2023,"D",2,0
2018,150,2025,"D",99,3.4
2018,151,2018,"D",0,0
2018,152,2024,"G",9,0.3
2018,153,2018,"D",0,0
2018,154,2018,"D",0,0
2018,155,2023,"C",1,0.1
2018,156,2025,"RW",159,3.9
2018,157,2023,"G",3,0.8
2018,158,2018,"G",0,0
2018,159,2023,"D",59,0
2018,160,2018,"G",0,0
2018,161,2018,"D",0,0
2018,162,2018,"G",0,0
2018,163,2018,"D",0,0
2018,164,2025,"D",156,9.7
2018,165,2018,"RW",0,0
2018,166,2018,"D",0,0
2018,167,2018,"C",0,0
2018,168,2018,"D",0,0
2018,169,2018,"RW",0,0
2018,170,2018,"LW",0,0
2018,171,2025,"RW",57,1.2
2018,172,2018,"C",0,0
2018,173,2021,"G",1,0
2018,174,2018,"C",0,0
2018,175,2018,"G",0,0
2018,176,2018,"G",0,0
2018,177,2018,"C",0,0
2018,178,2022,"D",2,0
2018,179,2018,"RW",0,0
2018,180,2018,"D",0,0
2018,181,2018,"D",0,0
2018,182,2024,"LW",70,0.7
2018,183,2025,"LW",99,1.4
2018,184,2018,"G",0,0
2018,185,2018,"D",0,0
2018,186,2018,"RW",0,0
2018,187,2018,"D",0,0
2018,188,2018,"LW",0,0
2018,189,2018,"LW",0,0
2018,190,2018,"C",0,0
2018,191,2018,"C",0,0
2018,192,2018,"G",0,0
2018,193,2022,"LW",15,0
2018,194,2018,"RW",0,0
2018,195,2018,"C",0,0
2018,196,2018,"D",0,0
2018,197,2018,"G",0,0
2018,198,2018,"LW",0,0
2018,199,2018,"LW",0,0
2018,200,2025,"D",90,2.5
2018,201,2018,"D",0,0
2018,202,2018,"G",0,0
2018,203,2018,"LW",0,0
2018,204,2024,"RW",26,0.3
2018,205,2018,"C",0,0
2018,206,2018,"D",0,0
2018,207,2018,"D",0,0
2018,208,2018,"G",0,0
2018,209,2018,"G",0,0
2018,210,2018,"C",0,0
2018,211,2018,"RW",0,0
2018,212,2018,"C",0,0
2018,213,2018,"G",0,0
2018,214,2018,"G",0,0
2018,215,2018,"C",0,0
2018,216,2018,"RW",0,0
2018,217,2018,"C",0,0
2019,1,2025,"C",368,35.8
2019,2,2025,"RW",379,13.5
2019,3,2025,"C",269,7
2019,4,2025,"D",246,18.6
2019,5,2025,"C",100,2.4
2019,6,2025,"D",328,25.9
2019,7,2025,"C",362,17.2
2019,8,2025,"D",149,7.9
2019,9,2025,"C",268,15.3
2019,10,2025,"RW",219,3.6
2019,11,2024,"D",53,1.5
2019,12,2025,"LW",285,26.1
2019,13,2025,"G",95,15.3
2019,14,2025,"D",235,12.2
2019,15,2025,"RW",287,23.5
2019,16,2025,"C",296,9.8
2019,17,2025,"C",296,4.2
2019,18,2025,"D",197,20.6
2019,19,2023,"D",18,0.1
2019,20,2025,"D",53,2.1
2019,21,2025,"RW",13,0
2019,22,2025,"D",134,2.3
2019,23,2025,"RW",200,7.5
2019,24,2025,"C",209,7.8
2019,25,2025,"C",237,10.1
2019,26,2025,"LW",86,2.5
2019,27,2025,"LW",30,1.1
2019,28,2025,"C",2,0
2019,29,2022,"LW",1,0
2019,30,2025,"C",130,0.3
2019,31,2025,"D",44,1.3
2019,32,2025,"C",210,10.5
2019,33,2025,"RW",202,6.8
2019,34,2025,"RW",146,5.2
2019,35,2019,"D",0,0
2019,36,2025,"G",116,17.6
2019,37,2025,"G",29,2.4
2019,38,2025,"C",16,0
2019,39,2025,"D",148,8.2
2019,40,2025,"LW",293,11.5
2019,41,2025,"D",77,5
2019,42,2019,"LW",0,0
2019,43,2025,"D",179,8.8
2019,44,2019,"C",0,0
2019,45,2024,"LW",19,0
2019,46,2025,"D",112,4.1
2019,47,2025,"D",59,3.1
2019,48,2022,"D",1,0
2019,49,2025,"D",2,0.2
2019,50,2024,"LW",21,0.1
2019,51,2019,"D",0,0
2019,52,2025,"D",74,2.3
2019,53,2025,"LW",156,5.5
2019,54,2019,"LW",0,0
2019,55,2019,"LW",0,0
2019,56,2025,"RW",220,2.2
2019,57,2025,"D",52,1.7
2019,58,2019,"C",0,0
2019,59,2019,"G",0,0
2019,60,2025,"D",61,1.5
2019,61,2024,"D",67,1
2019,62,2024,"C",51,0.3
2019,63,2025,"C",8,0
2019,64,2022,"D",6,0.3
2019,65,2019,"LW",0,0
2019,66,2019,"RW",0,0
2019,67,2025,"G",1,0.4
2019,68,2025,"D",115,3.8
2019,69,2025,"D",41,0.2
2019,70,2025,"D",1,0
2019,71,2022,"G",1,0
2019,72,2024,"D",29,1.2
2019,73,2019,"RW",0,0
2019,74,2025,"RW",3,0
2019,75,2024,"LW",23,0
2019,76,2025,"C",1,0.2
2019,77,2019,"D",0,0
2019,78,2019,"RW",0,0
2019,79,2025,"LW",149,10.4
2019,80,2024,"RW",3,0
2019,81,2025,"RW",49,0
2019,82,2019,"D",0,0
2019,83,2019,"D",0,0
2019,84,2019,"D",0,0
2019,85,2019,"G",0,0
2019,86,2019,"D",0,0
2019,87,2019,"G",0,0
2019,88,2019,"C",0,0
2019,89,2019,"RW",0,0
2019,90,2025,"D",2,0
2019,91,2025,"C",245,11.7
2019,92,2019,"LW",0,0
2019,93,2019,"G",0,0
2019,94,2022,"C",1,0
2019,95,2025,"D",180,11.9
2019,96,2023,"RW",11,0
2019,97,2019,"C",0,0
2019,98,2025,"LW",224,9.5
2019,99,2019,"D",0,0
2019,100,2025,"RW",13,0.1
2019,101,2025,"D",119,2.2
2019,102,2019,"RW",0,0
2019,103,2019,"D",0,0
2019,104,2019,"D",0,0
2019,105,2019,"LW",0,0
2019,106,2019,"D",0,0
2019,107,2019,"RW",0,0
2019,108,2019,"C",0,0
2019,109,2025,"D",55,2.5
2019,110,2019,"C",0,0
2019,111,2019,"D",0,0
2019,112,2019,"D",0,0
2019,113,2019,"C",0,0
2019,114,2025,"LW",148,8.5
2019,115,2019,"C",0,0
2019,116,2019,"LW",0,0
2019,117,2019,"D",0,0
2019,118,2019,"D",0,0
2019,119,2019,"D",0,0
2019,120,2025,"D",18,0.2
2019,121,2019,"RW",0,0
2019,122,2019,"LW",0,0
2019,123,2019,"C",0,0
2019,124,2023,"C",11,0.2
2019,125,2025,"C",205,2.3
2019,126,2019,"D",0,0
2019,127,2019,"G",0,0
2019,128,2019,"D",0,0
2019,129,2019,"RW",0,0
2019,130,2019,"RW",0,0
2019,131,2019,"LW",0,0
2019,132,2019,"C",0,0
2019,133,2019,"C",0,0
2019,134,2019,"C",0,0
2019,135,2019,"G",0,0
2019,136,2019,"RW",0,0
2019,137,2019,"C",0,0
2019,138,2019,"G",0,0
2019,139,2019,"LW",0,0
2019,140,2019,"RW",0,0
2019,141,2019,"C",0,0
2019,142,2019,"LW",0,0
2019,143,2019,"LW",0,0
2019,144,2019,"G",0,0
2019,145,2019,"RW",0,0
2019,146,2019,"D",0,0
2019,147,2019,"C",0,0
2019,148,2019,"G",0,0
2019,149,2019,"C",0,0
2019,150,2019,"C",0,0
2019,151,2024,"RW",1,0.1
2019,152,2019,"RW",0,0
2019,153,2019,"D",0,0
2019,154,2019,"D",0,0
2019,155,2019,"C",0,0
2019,156,2025,"G",19,1.7
2019,157,2019,"D",0,0
2019,158,2019,"RW",0,0
2019,159,2025,"RW",47,1.9
2019,160,2024,"RW",17,0.2
2019,161,2025,"C",62,0.7
2019,162,2019,"C",0,0
2019,163,2019,"D",0,0
2019,164,2019,"LW",0,0
2019,165,2019,"RW",0,0
2019,166,2019,"D",0,0
2019,167,2019,"G",0,0
2019,168,2019,"C",0,0
2019,169,2019,"G",0,0
2019,170,2019,"C",0,0
2019,171,2019,"RW",0,0
2019,172,2025,"C",32,0.5
2019,173,2019,"D",0,0
2019,174,2019,"LW",0,0
2019,175,2019,"RW",0,0
2019,176,2019,"C",0,0
2019,177,2019,"D",0,0
2019,178,2019,"C",0,0
2019,179,2019,"RW",0,0
2019,180,2019,"RW",0,0
2019,181,2019,"RW",0,0
2019,182,2019,"D",0,0
2019,183,2019,"C",0,0
2019,184,2024,"D",21,0.7
2019,185,2019,"C",0,0
2019,186,2019,"D",0,0
2019,187,2024,"D",8,0
2019,188,2025,"LW",19,0
2019,189,2019,"RW",0,0
2019,190,2019,"LW",0,0
2019,191,2019,"G",0,0
2019,192,2019,"LW",0,0
2019,193,2019,"C",0,0
2019,194,2019,"D",0,0
2019,195,2023,"LW",6,0
2019,196,2019,"RW",0,0
2019,197,2019,"G",0,0
2019,198,2019,"LW",0,0
2019,199,2019,"C",0,0
2019,200,2019,"D",0,0
2019,201,2025,"LW",84,2.7
2019,202,2025,"G",2,0.1
2019,203,2025,"RW",66,1.8
2019,204,2019,"D",0,0
2019,205,2019,"RW",0,0
2019,206,2019,"D",0,0
2019,207,2019,"C",0,0
2019,208,2019,"G",0,0
2019,209,2019,"RW",0,0
2019,210,2025,"C",137,3.8
2019,211,2019,"D",0,0
2019,212,2024,"C",4,0
2019,213,2019,"LW",0,0
2019,214,2025,"G",71,13.5
2019,215,2019,"C",0,0
2019,216,2019,"C",0,0
2019,217,2019,"LW",0,0
2020,1,2025,"LW",380,17.8
2020,2,2025,"C",260,13.9
2020,3,2025,"LW",367,30.3
2020,4,2025,"LW",320,22.6
2020,5,2025,"D",236,19.9
2020,6,2025,"D",217,6.5
2020,7,2025,"RW",163,2.7
2020,8,2025,"RW",178,7.8
2020,9,2025,"C",185,9.1
2020,10,2025,"C",222,12.9
2020,11,2025,"G",16,2.5
2020,12,2025,"C",295,15.5
2020,13,2025,"C",304,24.1
2020,14,2025,"C",166,8.2
2020,15,2020,"LW",0,0
2020,16,2025,"D",169,8.5
2020,17,2025,"LW",169,2.1
2020,18,2025,"C",328,14.8
2020,19,2025,"D",286,14.2
2020,20,2025,"D",33,1.3
2020,21,2025,"RW",175,4.5
2020,22,2025,"C",84,2.4
2020,23,2025,"RW",166,8.4
2020,24,2025,"C",117,6
2020,25,2025,"D",156,6.6
2020,26,2025,"LW",211,8.4
2020,27,2022,"RW",1,0
2020,28,2025,"C",170,5.5
2020,29,2025,"C",24,0.2
2020,30,2025,"C",74,2.1
2020,31,2025,"RW",5,0.1
2020,32,2020,"D",0,0
2020,33,2024,"LW",7,0
2020,34,2025,"RW",238,14.6
2020,35,2025,"D",6,0.2
2020,36,2025,"RW",35,1.5
2020,37,2025,"C",91,0
2020,38,2025,"C",44,0.7
2020,39,2020,"D",0,0
2020,40,2020,"LW",0,0
2020,41,2020,"RW",0,0
2020,42,2025,"RW",172,8.1
2020,43,2025,"LW",66,1.4
2020,44,2025,"D",96,2.4
2020,45,2025,"D",162,13.1
2020,46,2025,"G",2,0
2020,47,2020,"LW",0,0
2020,48,2020,"C",0,0
2020,50,2024,"D",1,0
2020,51,2020,"C",0,0
2020,52,2025,"G",15,1.9
2020,53,2025,"C",9,0.2
2020,54,2025,"D",46,1.1
2020,55,2020,"LW",0,0
2020,56,2023,"RW",3,0
2020,57,2025,"C",1,0
2020,58,2025,"D",118,4.2
2020,59,2020,"C",0,0
2020,60,2025,"LW",167,6.4
2020,61,2023,"LW",13,0
2020,62,2025,"C",62,1.7
2020,63,2025,"D",2,0
2020,64,2020,"D",0,0
2020,65,2025,"D",13,0.2
2020,66,2020,"RW",0,0
2020,67,2025,"D",3,0.2
2020,68,2024,"D",2,0.2
2020,69,2020,"D",0,0
2020,70,2020,"D",0,0
2020,71,2025,"G",14,2.7
2020,72,2020,"D",0,0
2020,73,2020,"D",0,0
2020,74,2020,"C",0,0
2020,75,2024,"C",13,0
2020,76,2025,"LW",18,0.1
2020,77,2020,"G",0,0
2020,78,2023,"D",2,0
2020,79,2025,"LW",49,0.3
2020,80,2020,"D",0,0
2020,81,2025,"D",98,4.3
2020,82,2020,"D",0,0
2020,83,2025,"RW",158,6.1
2020,84,2025,"G",52,6.4
2020,85,2020,"RW",0,0
2020,86,2020,"C",0,0
2020,87,2025,"RW",4,0.2
2020,88,2020,"D",0,0
2020,89,2020,"C",0,0
2020,90,2020,"RW",0,0
2020,91,2020,"LW",0,0
2020,92,2020,"C",0,0
2020,93,2025,"D",34,1.1
2020,94,2020,"RW",0,0
2020,95,2020,"D",0,0
2020,96,2020,"G",0,0
2020,97,2020,"RW",0,0
2020,98,2020,"RW",0,0
2020,99,2020,"C",0,0
2020,100,2020,"LW",0,0
2020,101,2025,"D",23,1.4
2020,102,2020,"C",0,0
2020,103,2020,"G",0,0
2020,104,2020,"D",0,0
2020,105,2020,"D",0,0
2020,106,2020,"G",0,0
2020,107,2020,"G",0,0
2020,108,2020,"C",0,0
2020,109,2020,"C",0,0
2020,110,2020,"D",0,0
2020,111,2020,"D",0,0
2020,112,2020,"G",0,0
2020,113,2020,"LW",0,0
2020,114,2025,"LW",66,0
2020,115,2020,"LW",0,0
2020,116,2020,"D",0,0
2020,117,2020,"RW",0,0
2020,118,2020,"C",0,0
2020,119,2020,"C",0,0
2020,120,2020,"D",0,0
2020,121,2020,"LW",0,0
2020,122,2020,"D",0,0
2020,123,2020,"LW",0,0
2020,124,2023,"C",6,0
2020,125,2020,"G",0,0
2020,126,2020,"RW",0,0
2020,127,2020,"C",0,0
2020,128,2020,"RW",0,0
2020,129,2020,"LW",0,0
2020,130,2020,"C",0,0
2020,131,2020,"C",0,0
2020,132,2020,"D",0,0
2020,133,2020,"D",0,0
2020,134,2025,"LW",35,0.7
2020,135,2023,"LW",4,0
2020,136,2025,"G",16,3.1
2020,137,2020,"C",0,0
2020,138,2020,"LW",0,0
2020,139,2020,"RW",0,0
2020,140,2020,"D",0,0
2020,141,2025,"D",56,0.1
2020,142,2020,"LW",0,0
2020,143,2020,"RW",0,0
2020,144,2020,"D",0,0
2020,145,2020,"D",0,0
2020,146,2020,"RW",0,0
2020,147,2020,"LW",0,0
2020,148,2020,"C",0,0
2020,149,2020,"RW",0,0
2020,150,2025,"D",70,1.8
2020,151,2020,"D",0,0
2020,152,2023,"RW",1,0
2020,153,2020,"D",0,0
2020,154,2020,"C",0,0
2020,155,2020,"LW",0,0
2020,156,2020,"D",0,0
2020,157,2020,"RW",0,0
2020,158,2020,"C",0,0
2020,159,2020,"C",0,0
2020,160,2020,"C",0,0
2020,161,2020,"C",0,0
2020,162,2020,"LW",0,0
2020,163,2020,"G",0,0
2020,164,2020,"D",0,0
2020,165,2025,"C",59,0.9
2020,166,2020,"D",0,0
2020,167,2025,"C",130,0.3
2020,168,2020,"RW",0,0
2020,169,2020,"C",0,0
2020,170,2020,"C",0,0
2020,171,2020,"RW",0,0
2020,172,2020,"C",0,0
2020,173,2020,"C",0,0
2020,174,2025,"C",5,0.4
2020,175,2020,"C",0,0
2020,176,2020,"D",0,0
2020,177,2020,"D",0,0
2020,178,2020,"RW",0,0
2020,179,2020,"G",0,0
2020,180,2020,"C",0,0
2020,181,2025,"LW",18,0
2020,182,2025,"C",2,0
2020,183,2020,"D",0,0
2020,184,2020,"D",0,0
2020,185,2020,"G",0,0
2020,186,2020,"G",0,0
2020,187,2020,"RW",0,0
2020,188,2025,"D",56,0.7
2020,189,2020,"D",0,0
2020,190,2020,"RW",0,0
2020,191,2020,"D",0,0
2020,192,2020,"RW",0,0
2020,193,2020,"D",0,0
2020,194,2020,"D",0,0
2020,195,2020,"C",0,0
2020,196,2020,"C",0,0
2020,197,2020,"G",0,0
2020,198,2020,"C",0,0
2020,199,2020,"RW",0,0
2020,200,2020,"RW",0,0
2020,201,2024,"RW",13,0
2020,202,2020,"LW",0,0
2020,203,2025,"LW",2,0
2020,204,2022,"LW",2,0
2020,205,2025,"D",15,0.2
2020,206,2020,"C",0,0
2020,207,2020,"C",0,0
2020,208,2020,"D",0,0
2020,209,2020,"C",0,0
2020,210,2020,"RW",0,0
2020,211,2020,"LW",0,0
2020,212,2025,"G",39,5.7
2020,213,2020,"C",0,0
2020,214,2020,"G",0,0
2020,215,2020,"C",0,0
2020,216,2020,"C",0,0
2020,217,2020,"RW",0,0
