"year","overall","to","pos","ps","gp","adj_ps","reg"
2020,24,2025,"F",6,117,13.77,FALSE
2020,25,2025,"D",6.6,156,15.15,TRUE
2020,26,2025,"F",8.4,211,19.28,TRUE
2020,28,2025,"F",5.5,170,12.62,TRUE
2020,29,2025,"F",0.2,24,0.46,FALSE
2020,30,2025,"F",2.1,74,4.82,FALSE
2020,31,2025,"F",0.1,5,0.23,FALSE
2020,34,2025,"F",14.6,238,33.51,TRUE
2020,35,2025,"D",0.2,6,0.46,FALSE
2020,36,2025,"F",1.5,35,3.44,FALSE
2020,37,2025,"F",0,91,0,FALSE
2020,38,2025,"F",0.7,44,1.61,FALSE
2020,42,2025,"F",8.1,172,18.59,TRUE
2020,43,2025,"F",1.4,66,3.21,FALSE
2020,44,2025,"D",2.4,96,5.51,FALSE
2020,45,2025,"D",13.1,162,30.06,TRUE
2020,46,2025,"G",0,2,0,FALSE
2020,52,2025,"G",1.9,15,4.36,FALSE
2020,53,2025,"F",0.2,9,0.46,FALSE
2020,54,2025,"D",1.1,46,2.52,FALSE
2020,57,2025,"F",0,1,0,FALSE
2020,58,2025,"D",4.2,118,9.64,FALSE
2020,60,2025,"F",6.4,167,14.69,TRUE
2020,62,2025,"F",1.7,62,3.9,FALSE
2020,63,2025,"D",0,2,0,FALSE
2020,65,2025,"D",0.2,13,0.46,FALSE
2020,67,2025,"D",0.2,3,0.46,FALSE
2020,71,2025,"G",2.7,14,6.2,FALSE
2020,76,2025,"F",0.1,18,0.23,FALSE
2020,79,2025,"F",0.3,49,0.69,FALSE
2020,81,2025,"D",4.3,98,9.87,FALSE
2020,83,2025,"F",6.1,158,14,TRUE
2020,84,2025,"G",6.4,52,14.69,FALSE
2020,87,2025,"F",0.2,4,0.46,FALSE
2020,93,2025,"D",1.1,34,2.52,FALSE
2020,101,2025,"D",1.4,23,3.21,FALSE
2020,114,2025,"F",0,66,0,FALSE
2020,134,2025,"F",0.7,35,1.61,FALSE
2020,136,2025,"G",3.1,16,7.11,FALSE
2020,141,2025,"D",0.1,56,0.23,FALSE
2020,150,2025,"D",1.8,70,4.13,FALSE
2020,165,2025,"F",0.9,59,2.07,FALSE
2020,167,2025,"F",0.3,130,0.69,FALSE
2020,174,2025,"F",0.4,5,0.92,FALSE
2020,181,2025,"F",0,18,0,FALSE
2020,182,2025,"F",0,2,0,FALSE
2020,188,2025,"D",0.7,56,1.61,FALSE
2020,203,2025,"F",0,2,0,FALSE
2020,205,2025,"D",0.2,15,0.46,FALSE
2020,212,2025,"G",5.7,39,13.08,FALSE
